,project_id,year_start,year_finish,sector,total_ammount,province,duration_days,status,region
5533,1003120845,2022,2023,Roadworks,355299434.0,chaco,240,Finished,Great North
5534,1003120847,2022,2023,Architecture,77278830.0,misiones,519,In progress,Great North
5535,1003120848,2022,2023,Architecture,91831284.0,misiones,459,In progress,Great North
5536,1003120849,2022,2022,Water and Sewer,11521969.0,entre ríos,75,Finished,Central Region
5537,1003120850,2021,2022,Water and Sewer,13880582.0,entre ríos,75,Finished,Central Region
5538,1003121846,2022,2022,Water and Sewer,22347114.0,córdoba,60,Finished,Central Region
5539,1003121847,2022,2022,Water and Sewer,281725585.0,santa fe,300,In progress,Central Region
5540,1003121848,2022,2022,Water and Sewer,177749855.0,buenos aires,180,In progress,Buenos Aires
5541,1003121849,2022,2022,Water and Sewer,152861827.0,buenos aires,180,In progress,Buenos Aires
5542,1003121850,2022,2022,Water and Sewer,63574965.0,buenos aires,180,Finished,Buenos Aires
5543,1003121851,2022,2022,Water and Sewer,44672847.0,salta,60,In progress,Great North
5544,1003121852,2022,2022,Water and Sewer,72516173.0,tucumán,299,In progress,Great North
5545,1003121854,2022,2023,Water resources,412515022.0,santa fe,365,Finished,Central Region
5546,1003121855,2022,2023,Water resources,573440284.0,santa fe,480,In progress,Central Region
5547,1003121856,2022,2023,Architecture,85799044.0,misiones,517,In progress,Great North
5548,1003121857,2022,2024,Architecture,78376953.0,misiones,610,In progress,Great North
5549,1003121858,2022,2024,Architecture,72295415.0,misiones,610,In progress,Great North
5550,1003121860,2022,2024,Architecture,57697284.0,misiones,610,In progress,Great North
5551,1003121861,2022,2023,Architecture,73831763.0,misiones,549,In progress,Great North
5552,1003121862,2022,2024,Architecture,123427554.0,misiones,579,In progress,Great North
5553,1003121863,2022,2023,Architecture,70475269.0,misiones,240,Finished,Great North
5554,1003121864,2022,2023,Architecture,71044505.0,misiones,549,In progress,Great North
5555,1003121865,2022,2024,Architecture,67161266.0,buenos aires,633,In progress,Buenos Aires
5556,1003121866,2022,2023,Architecture,2416140433.0,buenos aires,466,In progress,Buenos Aires
5557,1003121867,2021,2023,Water and Sewer,185806930.0,catamarca,451,In progress,Great North
5558,1003121868,2022,2022,Water and Sewer,64392798.0,tucumán,269,In progress,Great North
5559,1003121870,2022,2024,Architecture,74574498.0,misiones,579,In progress,Great North
5560,1003121871,2022,2023,Architecture,39017249.0,jujuy,240,In progress,Great North
5561,1003121872,2022,2022,Roadworks,11139436.0,río negro,180,Finished,Patagonia
5562,1003121873,2022,2023,Water and Sewer,252990885.0,córdoba,390,In progress,Central Region
5563,1003121874,2022,2023,Water and Sewer,77134015.0,misiones,450,In progress,Great North
5564,1003121875,2022,2023,Water and Sewer,92897612.0,misiones,450,In progress,Great North
5565,1003121876,2022,2023,Water and Sewer,52105234.0,misiones,450,In progress,Great North
5566,1003121877,2022,2023,Architecture,865366308.0,tucumán,540,In progress,Great North
5567,1003121879,2022,2023,Water and Sewer,125048639.0,chaco,180,In progress,Great North
5568,1003121880,2022,2023,Water and Sewer,139377947.0,chaco,180,In progress,Great North
5569,1003121881,2022,2023,Water and Sewer,158164847.0,santa fe,270,In progress,Central Region
5570,1003121882,2022,2022,Water and Sewer,36045127.0,catamarca,120,In progress,Great North
5571,1003121883,2022,2022,Water and Sewer,36121250.0,catamarca,120,In progress,Great North
5572,1003121885,2022,2023,Water and Sewer,115248709.0,chaco,180,In progress,Great North
5573,1003121886,2022,2022,Water and Sewer,86940294.0,córdoba,180,In progress,Central Region
5574,1003121887,2022,2023,Water and Sewer,85618480.0,córdoba,270,In progress,Central Region
5575,1003121888,2022,2022,Water and Sewer,33782486.0,entre ríos,90,Finished,Central Region
5576,1003121889,2022,2022,Water and Sewer,28185324.0,entre ríos,90,Finished,Central Region
5577,1003121890,2022,2023,Water and Sewer,54944688.0,entre ríos,180,In progress,Central Region
5578,1003121892,2023,2023,Urban Equipment,8072907.0,misiones,90,In progress,Great North
5579,1003121894,2023,2023,Architecture,47712141.0,entre ríos,240,In progress,Central Region
5580,1003121895,2022,2022,Roadworks,32900000.0,jujuy,60,In progress,Great North
5581,1003121896,2022,2023,Roadworks,823394846.0,santa fe,210,Finished,Central Region
5582,1003121898,2022,2022,Water and Sewer,62805149.0,la pampa,150,In progress,Patagonia
5583,1003121900,2022,2023,Water and Sewer,79278740.0,corrientes,180,In progress,Great North
5584,1003121901,2022,2022,Water and Sewer,37445397.0,corrientes,90,In progress,Great North
5585,1003121903,2022,2024,Water and Sewer,172664101.0,chaco,720,In progress,Great North
5586,1003121904,2022,2022,Urban Equipment,35984750.0,jujuy,120,Finished,Great North
5587,1003121905,2022,2022,Roadworks,35970221.0,río negro,180,Finished,Patagonia
5588,1003121907,2022,2023,Water and Sewer,28692045.0,buenos aires,352,In progress,Buenos Aires
5589,1003121910,2022,2022,Urban Equipment,11100436.0,córdoba,180,Finished,Central Region
5590,1003121913,2022,2024,Water and Sewer,343688863.0,tucumán,660,In progress,Great North
5591,1003121914,2022,2023,Water and Sewer,563346113.0,entre ríos,365,In progress,Central Region
5592,1003121915,2022,2024,Water and Sewer,7958112188.0,entre ríos,900,In progress,Central Region
5593,1003121916,2022,2023,Architecture,250908750.0,buenos aires,300,Finished,Buenos Aires
5594,1003121917,2021,2024,Water and Sewer,2102006823.0,mendoza,930,In progress,New Cuyo
5595,1003121918,2022,2023,Roadworks,1078354152.0,chaco,365,Finished,Great North
5596,1003121922,2022,2023,Roadworks,12227411.0,córdoba,120,In progress,Central Region
5597,1003121923,2022,2022,Roadworks,11245761.0,córdoba,120,Finished,Central Region
5598,1003121924,2022,2024,Roadworks,30348717.0,córdoba,365,In progress,Central Region
5599,1003121925,2022,2022,Roadworks,11127687.0,córdoba,120,Finished,Central Region
5600,1003121926,2022,2022,Roadworks,21070404.0,córdoba,120,In progress,Central Region
5601,1003121927,2022,2022,Roadworks,12030641.0,córdoba,120,Finished,Central Region
5602,1003121936,2022,2022,Urban Equipment,15194450.0,córdoba,150,In progress,Central Region
5603,1003121937,2022,2023,Architecture,43567001.0,buenos aires,480,In progress,Buenos Aires
5604,1003122049,2022,2024,Water and Sewer,2838024920.0,santa fe,730,In progress,Central Region
5605,1003122050,2022,2022,Architecture,31476845.0,buenos aires,150,Finished,Buenos Aires
5606,1003122051,2022,2023,Water and Sewer,46612510.0,entre ríos,570,In progress,Central Region
5607,1003122053,2022,2023,Roadworks,14390043.0,chubut,180,In progress,Patagonia
5608,1003122054,2023,2026,Water and Sewer,574676569.0,río negro,1080,In progress,Patagonia
5609,1003122055,2022,2024,Water and Sewer,11180214149.0,santa fe,730,In progress,Central Region
5610,1003122056,2022,2022,Water and Sewer,14068179.0,salta,90,In progress,Great North
5611,1003122057,2022,2022,Water and Sewer,18047901.0,salta,90,In progress,Great North
5612,1003122058,2022,2022,Urban Equipment,39996570.0,río negro,180,Finished,Patagonia
5613,1003122059,2022,2025,Water and Sewer,757425880.0,buenos aires,1260,In progress,Buenos Aires
5614,1003122060,2021,2022,Water resources,208608371.0,formosa,120,Finished,Great North
5615,1003122061,2022,2022,Water and Sewer,79921080.0,buenos aires,180,In progress,Buenos Aires
5616,1003122062,2022,2023,Water and Sewer,226956910.0,buenos aires,180,In progress,Buenos Aires
5617,1003122063,2022,2023,Water and Sewer,224487454.0,buenos aires,360,In progress,Buenos Aires
5618,1003122064,2022,2023,Water and Sewer,271202131.0,buenos aires,360,In progress,Buenos Aires
5619,1003122065,2022,2023,Water and Sewer,239568746.0,buenos aires,360,In progress,Buenos Aires
5620,1003122067,2022,2023,Water and Sewer,208886117.0,buenos aires,165,In progress,Buenos Aires
5621,1003122068,2022,2023,Water and Sewer,228884756.0,buenos aires,180,In progress,Buenos Aires
5622,1003122069,2022,2023,Water and Sewer,227252204.0,buenos aires,180,In progress,Buenos Aires
5623,1003122070,2022,2023,Water and Sewer,63647668.0,buenos aires,318,In progress,Buenos Aires
5624,1003122071,2022,2023,Water and Sewer,320845900.0,buenos aires,360,In progress,Buenos Aires
5625,1003122072,2022,2022,Water and Sewer,174697771.0,buenos aires,120,Finished,Buenos Aires
5626,1003122073,2022,2023,Architecture,45534682.0,buenos aires,240,Finished,Buenos Aires
5627,1003122074,2022,2023,Water and Sewer,242476700.0,corrientes,600,In progress,Great North
5628,1003122075,2022,2022,Water and Sewer,26802967.0,corrientes,120,Finished,Great North
5629,1003122076,2022,2023,Water and Sewer,257833883.0,buenos aires,180,In progress,Buenos Aires
5630,1003122077,2022,2023,Water and Sewer,280787000.0,buenos aires,180,In progress,Buenos Aires
5631,1003122078,2022,2022,Water and Sewer,23207800.0,buenos aires,90,Finished,Buenos Aires
5632,1003122079,2022,2023,Water and Sewer,1009303963.0,corrientes,600,In progress,Great North
5633,1003122080,2022,2023,Water and Sewer,93824600.0,buenos aires,300,In progress,Buenos Aires
5634,1003122081,2022,2022,Water and Sewer,74084156.0,buenos aires,180,In progress,Buenos Aires
5635,1003122082,2022,2024,Water and Sewer,2987363934.0,tierra del fuego antártida e islas del atlántico,720,In progress,Patagonia
5636,1003122083,2022,2023,Urban Equipment,376178773.0,buenos aires,390,In progress,Buenos Aires
5637,1003122084,2022,2022,Roadworks,463222900.0,buenos aires,255,Finished,Buenos Aires
5638,1003122085,2022,2022,Roadworks,28991129.0,buenos aires,152,Finished,Buenos Aires
5639,1003122086,2022,2022,Roadworks,255528758.0,buenos aires,255,Finished,Buenos Aires
5640,1003122087,2022,2023,Architecture,6222882.0,chaco,240,In progress,Great North
5641,1003122088,2022,2023,Architecture,81820215.0,buenos aires,360,In progress,Buenos Aires
5642,1003122089,2022,2022,Water resources,280379770.0,buenos aires,270,Finished,Buenos Aires
5643,1003122092,2022,2022,Architecture,6454729.0,santa fe,211,Finished,Central Region
5644,1003122094,2022,2022,Urban Equipment,26112788.0,córdoba,150,Finished,Central Region
5645,1003122095,2022,2022,Roadworks,13531564.0,santa fe,90,In progress,Central Region
5646,1003122096,2022,2023,Urban Equipment,14032747.0,córdoba,150,In progress,Central Region
5647,1003122097,2022,2022,Urban Equipment,120000000.0,san juan,90,In progress,New Cuyo
5648,1003122102,2022,2022,Roadworks,84894331.0,buenos aires,180,Finished,Buenos Aires
5649,1003122103,2022,2023,Urban Equipment,49424382.0,buenos aires,180,In progress,Buenos Aires
5650,1003122104,2022,2023,Roadworks,12993237.0,santa fe,150,In progress,Central Region
5651,1003122105,2022,2023,Architecture,62083580.0,buenos aires,300,In progress,Buenos Aires
5652,1003122106,2022,2023,Roadworks,799095295.0,buenos aires,350,Finished,Buenos Aires
5653,1003122107,2022,2022,Roadworks,1029115727.0,buenos aires,121,Finished,Buenos Aires
5654,1003122108,2022,2022,Roadworks,1360725602.0,buenos aires,252,Finished,Buenos Aires
5655,1003122109,2022,2023,Roadworks,1208353635.0,buenos aires,275,Finished,Buenos Aires
5656,1003122110,2022,2022,Roadworks,3483227374.0,buenos aires,231,Finished,Buenos Aires
5657,1003122111,2022,2023,Roadworks,1584988482.0,buenos aires,456,Finished,Buenos Aires
5658,1003122112,2022,2023,Roadworks,1099239724.0,buenos aires,264,Finished,Buenos Aires
5659,1003122113,2022,2022,Roadworks,1235259675.0,buenos aires,214,Finished,Buenos Aires
5660,1003122114,2022,2023,Water and Sewer,394974395.0,chaco,360,In progress,Great North
5661,1003122115,2022,2023,Architecture,18852042.0,buenos aires,450,In progress,Buenos Aires
5662,1003122116,2022,2023,Water and Sewer,233432017.0,chaco,394,In progress,Great North
5663,1003122117,2022,2022,Water and Sewer,40895908.0,salta,90,In progress,Great North
5664,1003122118,2022,2023,Architecture,80724447.0,córdoba,360,Finished,Central Region
5665,1003122120,2022,2023,Others,38294977.0,santa fe,360,Finished,Central Region
5666,1003122121,2022,2023,Architecture,94684241.0,buenos aires,472,In progress,Buenos Aires
5667,1003122122,2022,2022,Urban Equipment,12000000.0,córdoba,120,In progress,Central Region
5668,1003122123,2022,2023,Urban Equipment,17949817.0,buenos aires,180,In progress,Buenos Aires
5669,1003122124,2022,2023,Roadworks,510609912.0,buenos aires,240,In progress,Buenos Aires
5670,1003122126,2023,2023,Architecture,29535955.0,buenos aires,240,In progress,Buenos Aires
5671,1003122127,2022,2023,Architecture,65072086.0,jujuy,343,Finished,Great North
5672,1003122128,2022,2023,Architecture,66921901.0,buenos aires,420,In progress,Buenos Aires
5673,1003122131,2022,2023,Education,592075835.0,santa fe,450,In progress,Central Region
5674,1003122132,2022,2023,Education,508169395.0,río negro,420,In progress,Patagonia
5675,1003122134,2023,2023,Architecture,95910029.0,buenos aires,330,In progress,Buenos Aires
5676,1003122135,2022,2022,Roadworks,236217705.0,buenos aires,123,Finished,Buenos Aires
5677,1003122136,2022,2022,Roadworks,12637995.0,córdoba,120,Finished,Central Region
5678,1003122137,2022,2022,Water resources,120000000.0,buenos aires,180,In progress,Buenos Aires
5679,1003122138,2022,2022,Housing,14679124.0,entre ríos,120,In progress,Central Region
5680,1003122139,2022,2022,Urban Equipment,3435302.0,santa fe,90,Finished,Central Region
5681,1003122140,2022,2022,Roadworks,14557874.0,buenos aires,90,Finished,Buenos Aires
5682,1003122141,2022,2023,Roadworks,299919837.0,buenos aires,120,Finished,Buenos Aires
5683,1003122143,2022,2023,Architecture,28581236.0,córdoba,266,In progress,Central Region
5684,1003122144,2022,2023,Roadworks,119265569.0,buenos aires,180,In progress,Buenos Aires
5685,1003122145,2022,2023,Education,286876479.0,mendoza,420,In progress,New Cuyo
5686,1003122146,2022,2022,Roadworks,10675130.0,córdoba,120,In progress,Central Region
5687,1003122147,2022,2023,Roadworks,24413670.0,córdoba,120,Finished,Central Region
5688,1003122148,2022,2023,Water and Sewer,53668832.0,buenos aires,180,In progress,Buenos Aires
5689,1003122149,2022,2023,Water and Sewer,88265222.0,buenos aires,180,In progress,Buenos Aires
5690,1003122150,2022,2023,Water and Sewer,47942456.0,santa fe,300,In progress,Central Region
5691,1003122151,2022,2023,Water and Sewer,114967881.0,buenos aires,180,In progress,Buenos Aires
5692,1003122152,2022,2023,Water and Sewer,50984301.0,santa fe,270,In progress,Central Region
5693,1003122153,2022,2022,Water and Sewer,8289661.0,río negro,120,In progress,Patagonia
5694,1003122154,2022,2022,Water and Sewer,18996855.0,río negro,180,In progress,Patagonia
5695,1003122155,2022,2022,Water and Sewer,138599895.0,santa fe,180,In progress,Central Region
5696,1003122156,2022,2022,Water and Sewer,52957239.0,corrientes,180,In progress,Great North
5697,1003122157,2022,2023,Water and Sewer,47734932.0,neuquén,315,In progress,Patagonia
5698,1003122158,2022,2023,Education,81997706.0,buenos aires,330,In progress,Buenos Aires
5699,1003122159,2022,2025,Water resources,3931420455.0,buenos aires,1260,In progress,Buenos Aires
5700,1003122161,2022,2023,Architecture,35289903.0,buenos aires,329,In progress,Buenos Aires
5701,1003122162,2023,2023,Architecture,47712141.0,buenos aires,240,In progress,Buenos Aires
5702,1003122163,2022,2024,Healthcare,33524958.0,neuquén,549,In progress,Patagonia
5703,1003122164,2022,2023,Architecture,46212510.0,córdoba,330,In progress,Central Region
5704,1003122165,2022,2023,Architecture,48995221.0,buenos aires,240,In progress,Buenos Aires
5705,1003122166,2022,2023,Architecture,78356641.0,neuquén,485,In progress,Patagonia
5706,1003122167,2022,2023,Urban Equipment,15918911.0,córdoba,180,Finished,Central Region
5707,1003122168,2022,2023,Urban Equipment,150155027.0,tucumán,180,Finished,Great North
5708,1003122172,2022,2022,Water and Sewer,28598679.0,río negro,150,Finished,Patagonia
5709,1003122173,2022,2023,Water and Sewer,102007408.0,san luis,180,In progress,New Cuyo
5710,1003122174,2022,2023,Architecture,33721937.0,entre ríos,389,In progress,Central Region
5711,1003122176,2022,2023,Architecture,50035624.0,entre ríos,423,In progress,Central Region
5712,1003122177,2023,2023,Architecture,331822979.0,buenos aires,270,In progress,Buenos Aires
5713,1003122178,2023,2024,Architecture,48229945.0,san juan,240,In progress,New Cuyo
5714,1003122179,2022,2023,Healthcare,49069243.0,buenos aires,300,In progress,Buenos Aires
5715,1003122181,2022,2022,Roadworks,141022333.0,buenos aires,180,Finished,Buenos Aires
5716,1003122182,2022,2023,Architecture,47288473.0,buenos aires,210,Finished,Buenos Aires
5717,1003122183,2022,2023,Roadworks,19999981.0,córdoba,180,In progress,Central Region
5718,1003122184,2023,2024,Architecture,111479805.0,buenos aires,319,In progress,Buenos Aires
5719,1003122185,2022,2023,Roadworks,130633608.0,tucumán,180,In progress,Great North
5720,1003122186,2022,2023,Roadworks,19646237.0,córdoba,120,Finished,Central Region
5721,1003122187,2023,2024,Architecture,51350220.0,san juan,240,In progress,New Cuyo
5722,1003122188,2022,2023,Water resources,279395147.0,buenos aires,270,Finished,Buenos Aires
5723,1003122189,2023,2023,Roadworks,18066777.0,córdoba,90,In progress,Central Region
5724,1003122191,2022,2022,Urban Equipment,6253117.0,santa fe,90,Finished,Central Region
5725,1003122192,2023,2024,Architecture,22240934.0,mendoza,360,In progress,New Cuyo
5726,1003122193,2019,2020,Urban Equipment,4510647.0,buenos aires,120,Finished,Buenos Aires
5727,1003122194,2021,2021,Urban Equipment,6898564.0,chaco,90,Finished,Great North
5728,1003122196,2023,2023,Architecture,75730760.0,san luis,240,In progress,New Cuyo
5729,1003122197,2022,2023,Architecture,57604804.0,córdoba,291,In progress,Central Region
5730,1003122198,2022,2023,Architecture,54216337.0,san luis,240,In progress,New Cuyo
5731,1003122200,2022,2023,Others,162132830.0,buenos aires,270,In progress,Buenos Aires
5732,1003123196,2022,2023,Architecture,20828803.0,la pampa,333,In progress,Patagonia
5733,1003123198,2023,2024,Architecture,454525425.0,tierra del fuego antártida e islas del atlántico,523,In progress,Patagonia
5734,1003123199,2023,2023,Urban Equipment,21130354.0,san juan,120,In progress,New Cuyo
5735,1003123202,2023,2023,Urban Equipment,88487958.0,buenos aires,260,In progress,Buenos Aires
5736,1003124199,2022,2023,Others,36766812.0,córdoba,413,In progress,Central Region
5737,1003124200,2022,2023,Urban Equipment,64250357.0,santa fe,242,In progress,Central Region
5738,1003124201,2022,2023,Urban Equipment,18881675.0,la pampa,241,Finished,Patagonia
5739,1003124202,2022,2023,Water and Sewer,225303268.0,mendoza,120,In progress,New Cuyo
5740,1003124203,2022,2023,Water resources,4256849245.0,tierra del fuego antártida e islas del atlántico,480,In progress,Patagonia
5741,1003124204,2023,2024,Architecture,290947839.0,ciudad autónoma de buenos aires,360,In progress,Buenos Aires
5742,1003124206,2023,2025,Education,257987565.0,ciudad autónoma de buenos aires,803,In progress,Buenos Aires
5743,1003124207,2022,2024,Education,467232000.0,ciudad autónoma de buenos aires,360,In progress,Buenos Aires
5744,1003124208,2022,2023,Architecture,52470578.0,buenos aires,331,In progress,Buenos Aires
5745,1003124210,2022,2023,Architecture,52169472.0,formosa,332,In progress,Great North
5746,1003124211,2023,2025,Education,221514529.0,ciudad autónoma de buenos aires,540,In progress,Buenos Aires
5747,1003124212,2022,2023,Roadworks,12241485.0,córdoba,90,Finished,Central Region
5748,1003124213,2022,2023,Roadworks,158199033.0,buenos aires,180,In progress,Buenos Aires
5749,1003124214,2022,2023,Roadworks,19996441.0,jujuy,90,In progress,Great North
5750,1003124215,2022,2024,Architecture,79301157.0,misiones,549,In progress,Great North
5751,1003124216,2022,2023,Urban Equipment,19998251.0,chaco,180,In progress,Great North
5752,1003124218,2022,2023,Urban Equipment,10997182.0,santiago del estero,120,In progress,Great North
5753,1003124219,2022,2023,Urban Equipment,15365141.0,santa fe,180,In progress,Central Region
5754,1003124220,2022,2023,Healthcare,54529275.0,buenos aires,301,Finished,Buenos Aires
5755,1003124221,2022,2023,Roadworks,346855519.0,neuquén,330,In progress,Patagonia
5756,1003124223,2022,2022,Roadworks,9929768.0,córdoba,90,In progress,Central Region
5757,1003124224,2023,2024,Architecture,47921885.0,san juan,240,In progress,New Cuyo
5758,1003124225,2023,2023,Architecture,51397722.0,san juan,150,In progress,New Cuyo
5759,1003124226,2022,2024,Water and Sewer,2568165512.0,córdoba,914,In progress,Central Region
5760,1003124228,2022,2023,Urban Equipment,12924000.0,santa fe,210,In progress,Central Region
5761,1003124229,2022,2023,Roadworks,83999495.0,mendoza,180,In progress,New Cuyo
5762,1003124230,2022,2023,Roadworks,223916484.0,neuquén,360,In progress,Patagonia
5763,1003124232,2022,2022,Roadworks,13531282.0,santa fe,120,Finished,Central Region
5764,1003124233,2022,2024,Architecture,76995164.0,misiones,517,In progress,Great North
5765,1003124234,2022,2024,Architecture,6771034.0,entre ríos,472,In progress,Central Region
5766,1003124235,2022,2023,Water and Sewer,233873419.0,buenos aires,120,In progress,Buenos Aires
5767,1003124236,2022,2023,Water and Sewer,291353155.0,buenos aires,120,In progress,Buenos Aires
5768,1003124237,2022,2022,Water and Sewer,130313234.0,buenos aires,120,In progress,Buenos Aires
5769,1003124238,2022,2023,Water and Sewer,278666773.0,entre ríos,180,In progress,Central Region
5770,1003124239,2022,2023,Urban Equipment,18016145.0,río negro,120,In progress,Patagonia
5771,1003124240,2023,2023,Water and Sewer,73028180.0,córdoba,180,In progress,Central Region
5772,1003124241,2022,2023,Water and Sewer,260320837.0,buenos aires,330,In progress,Buenos Aires
5773,1003124242,2022,2023,Water and Sewer,91694236.0,chubut,180,In progress,Patagonia
5774,1003124243,2022,2022,Water and Sewer,209350806.0,buenos aires,120,In progress,Buenos Aires
5775,1003124244,2022,2022,Water and Sewer,221925458.0,buenos aires,120,In progress,Buenos Aires
5776,1003124245,2022,2023,Water and Sewer,224773030.0,buenos aires,300,In progress,Buenos Aires
5777,1003124246,2022,2023,Architecture,57236030.0,córdoba,150,Finished,Central Region
5778,1003124247,2022,2024,Architecture,82468366.0,misiones,516,In progress,Great North
5779,1003124248,2023,2023,Architecture,132983411.0,jujuy,360,In progress,Great North
5780,1003124249,2022,2022,Roadworks,25398624.0,córdoba,90,Finished,Central Region
5781,1003124252,2022,2023,Urban Equipment,43247294.0,córdoba,150,In progress,Central Region
5782,1003124253,2022,2023,Water and Sewer,57581396.0,buenos aires,180,In progress,Buenos Aires
5783,1003124254,2022,2022,Water and Sewer,2300196.0,salta,60,In progress,Great North
5784,1003124255,2022,2022,Water and Sewer,9398510.0,salta,60,In progress,Great North
5785,1003124256,2022,2022,Water and Sewer,68700604.0,salta,60,In progress,Great North
5786,1003124257,2023,2023,Water and Sewer,58170892.0,santa fe,120,In progress,Central Region
5787,1003124259,2022,2023,Water and Sewer,34206932.0,córdoba,180,In progress,Central Region
5788,1003124260,2022,2023,Architecture,39076790.0,misiones,397,In progress,Great North
5789,1003124261,2022,2023,Architecture,80089007.0,misiones,240,In progress,Great North
5790,1003124264,2022,2023,Water and Sewer,88905026.0,entre ríos,245,In progress,Central Region
5791,1003124266,2022,2023,Architecture,28046360.0,entre ríos,368,In progress,Central Region
5792,1003124267,2022,2023,Architecture,72520684.0,buenos aires,424,In progress,Buenos Aires
5793,1003124268,2022,2022,Water and Sewer,117594573.0,chaco,120,In progress,Great North
5794,1003124269,2022,2024,Urban Equipment,286899836.0,buenos aires,410,In progress,Buenos Aires
5795,1003124270,2022,2023,Urban Equipment,34952311.0,chubut,452,In progress,Patagonia
5796,1003124271,2022,2023,Architecture,15403835.0,santa fe,389,In progress,Central Region
5797,1003124272,2023,2023,Roadworks,93953986.0,tucumán,120,In progress,Great North
5798,1003124278,2022,2023,Water and Sewer,128821700.0,chaco,365,In progress,Great North
5799,1003124279,2023,2023,Urban Equipment,30958678.0,san juan,120,In progress,New Cuyo
5800,1003124280,2022,2023,Water and Sewer,206116904.0,chaco,365,In progress,Great North
5801,1003124281,2022,2022,Water and Sewer,23700000.0,córdoba,132,In progress,Central Region
5802,1003124282,2022,2024,Water and Sewer,669868122.0,entre ríos,730,In progress,Central Region
5803,1003124284,2022,2023,Water and Sewer,342517075.0,entre ríos,180,In progress,Central Region
5804,1003124285,2022,2023,Water and Sewer,696937601.0,la pampa,480,In progress,Patagonia
5805,1003124286,2022,2023,Water and Sewer,685672415.0,la pampa,480,In progress,Patagonia
5806,1003124287,2022,2023,Water and Sewer,240979623.0,la pampa,420,Finished,Patagonia
5807,1003124288,2022,2023,Water and Sewer,548614727.0,la pampa,420,In progress,Patagonia
5808,1003124289,2022,2022,Water and Sewer,91545333.0,salta,180,In progress,Great North
5809,1003124291,2022,2023,Architecture,43852379.0,misiones,397,In progress,Great North
5810,1003124292,2022,2023,Architecture,44545716.0,misiones,397,In progress,Great North
5811,1003124293,2022,2023,Architecture,34140782.0,catamarca,150,In progress,Great North
5812,1003124294,2022,2023,Roadworks,330329953.0,buenos aires,180,Finished,Buenos Aires
5813,1003124295,2022,2023,Urban Equipment,14572960.0,buenos aires,180,In progress,Buenos Aires
5814,1003124296,2022,2023,Roadworks,23083822.0,santa fe,120,Finished,Central Region
5815,1003124297,2022,2022,Roadworks,44192617.0,córdoba,120,Finished,Central Region
5816,1003124298,2022,2023,Architecture,11700000.0,buenos aires,270,In progress,Buenos Aires
5817,1003124299,2022,2023,Roadworks,49853485.0,buenos aires,150,In progress,Buenos Aires
5818,1003124300,2022,2023,Urban Equipment,19999558.0,catamarca,120,In progress,Great North
5819,1003124301,2022,2022,Roadworks,33669905.0,córdoba,90,Finished,Central Region
5820,1003124302,2022,2023,Architecture,138405122.0,ciudad autónoma de buenos aires,285,Finished,Buenos Aires
5821,1003124303,2022,2023,Architecture,6251641.0,buenos aires,487,In progress,Buenos Aires
5822,1003124304,2022,2023,Architecture,145630000.0,ciudad autónoma de buenos aires,360,In progress,Buenos Aires
5823,1003124305,2022,2023,Roadworks,17917497.0,santa fe,210,In progress,Central Region
5824,1003124306,2022,2024,Architecture,13372510.0,buenos aires,439,In progress,Buenos Aires
5825,1003124308,2022,2022,Urban Equipment,61159655.0,catamarca,90,Finished,Great North
5826,1003124309,2022,2024,Architecture,79698091.0,buenos aires,420,In progress,Buenos Aires
5827,1003124310,2022,2023,Urban Equipment,11865125.0,córdoba,120,In progress,Central Region
5828,1003124311,2023,2023,Architecture,97107034.0,buenos aires,240,In progress,Buenos Aires
5829,1003124312,2022,2024,Architecture,535531078.0,tierra del fuego antártida e islas del atlántico,495,In progress,Patagonia
5830,1003124313,2022,2023,Water resources,239748131.0,buenos aires,330,Finished,Buenos Aires
5831,1003124314,2022,2024,Architecture,76825193.0,misiones,487,In progress,Great North
5832,1003124315,2023,2023,Architecture,71726984.0,san luis,240,In progress,New Cuyo
5833,1003124316,2022,2022,Roadworks,57319901.0,buenos aires,56,Finished,Buenos Aires
5834,1003124317,2022,2023,Water and Sewer,68321820.0,chaco,240,In progress,Great North
5835,1003124319,2021,2022,Water and Sewer,110663791.0,córdoba,300,In progress,Central Region
5836,1003124320,2021,2022,Water and Sewer,70820211.0,córdoba,273,Finished,Central Region
5837,1003124321,2022,2023,Roadworks,13166721.0,santa cruz,90,In progress,Patagonia
5838,1003124322,2022,2022,Water and Sewer,38882790.0,córdoba,180,Finished,Central Region
5839,1003124323,2021,2023,Water and Sewer,101276477.0,córdoba,450,In progress,Central Region
5840,1003124324,2022,2023,Water resources,1482881067.0,santa fe,352,In progress,Central Region
5841,1003124325,2023,2024,Architecture,199698359.0,buenos aires,360,In progress,Buenos Aires
5842,1003124326,2022,2023,Water and Sewer,3060338884.0,entre ríos,420,In progress,Central Region
5843,1003124327,2021,2022,Water and Sewer,47940590.0,córdoba,300,Finished,Central Region
5844,1003124328,2021,2022,Water and Sewer,69801235.0,córdoba,360,In progress,Central Region
5845,1003124329,2022,2022,Water and Sewer,55645575.0,tucumán,240,In progress,Great North
5846,1003124331,2022,2023,Architecture,61281314.0,buenos aires,240,In progress,Buenos Aires
5847,1003124332,2022,2023,Architecture,100497613.0,córdoba,421,In progress,Central Region
5848,1003124334,2022,2023,Water resources,3829344349.0,buenos aires,540,In progress,Buenos Aires
